2019-01-03 18:27:31.758 [main] INFO  com.metadata.yg.QueueMain - PID----：17636
2019-01-03 18:27:31.770 [main] INFO  com.metadata.yg.utils.FileUtils - 文件输出目录：data1
2019-01-03 18:27:33.002 [pool-1-thread-33] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-33，消费完成，耗费时间:6 ms,消费数据长度:0
2019-01-03 18:27:33.002 [pool-1-thread-40] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-40，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:33.002 [pool-1-thread-27] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-27，消费完成，耗费时间:6 ms,消费数据长度:0
2019-01-03 18:27:33.003 [pool-1-thread-25] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-25，消费完成，耗费时间:6 ms,消费数据长度:0
2019-01-03 18:27:33.003 [pool-1-thread-37] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-37，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:33.004 [pool-1-thread-30] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-30，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:33.004 [pool-1-thread-21] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-21，消费完成，耗费时间:6 ms,消费数据长度:0
2019-01-03 18:27:33.005 [pool-1-thread-22] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-22，消费完成，耗费时间:6 ms,消费数据长度:0
2019-01-03 18:27:33.005 [pool-1-thread-29] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-29，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:33.006 [pool-1-thread-32] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-32，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:33.006 [pool-1-thread-39] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-39，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:33.007 [pool-1-thread-24] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-24，消费完成，耗费时间:8 ms,消费数据长度:0
2019-01-03 18:27:33.007 [pool-1-thread-35] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-35，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:33.007 [pool-1-thread-36] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-36，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:33.008 [pool-1-thread-23] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-23，消费完成，耗费时间:8 ms,消费数据长度:0
2019-01-03 18:27:33.008 [pool-1-thread-31] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-31，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:33.008 [pool-1-thread-28] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-28，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:33.008 [pool-1-thread-38] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-38，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:33.009 [pool-1-thread-34] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-34，消费完成，耗费时间:8 ms,消费数据长度:0
2019-01-03 18:27:33.009 [pool-1-thread-26] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-26，消费完成，耗费时间:8 ms,消费数据长度:0
2019-01-03 18:27:33.009 [pool-1-thread-40] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-40，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:33.009 [pool-1-thread-33] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-33，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:33.010 [pool-1-thread-27] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-27，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:33.010 [pool-1-thread-25] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-25，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:33.010 [pool-1-thread-37] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-37，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:33.010 [pool-1-thread-30] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-30，消费完成，耗费时间:6 ms,消费数据长度:0
2019-01-03 18:27:33.010 [pool-1-thread-21] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-21，消费完成，耗费时间:6 ms,消费数据长度:0
2019-01-03 18:27:33.011 [pool-1-thread-22] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-22，消费完成，耗费时间:6 ms,消费数据长度:0
2019-01-03 18:27:33.011 [pool-1-thread-29] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-29，消费完成，耗费时间:6 ms,消费数据长度:0
2019-01-03 18:27:33.011 [pool-1-thread-32] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-32，消费完成，耗费时间:5 ms,消费数据长度:0
2019-01-03 18:27:33.012 [pool-1-thread-39] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-39，消费完成，耗费时间:6 ms,消费数据长度:0
2019-01-03 18:27:33.012 [pool-1-thread-35] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-35，消费完成，耗费时间:5 ms,消费数据长度:0
2019-01-03 18:27:33.013 [pool-1-thread-24] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-24，消费完成，耗费时间:5 ms,消费数据长度:0
2019-01-03 18:27:33.013 [pool-1-thread-36] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-36，消费完成，耗费时间:6 ms,消费数据长度:0
2019-01-03 18:27:33.014 [pool-1-thread-23] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-23，消费完成，耗费时间:5 ms,消费数据长度:0
